clarity,price,Fair,Good,Ideal,Premium,Very Good,D,E,F,G,H,I,J,carat,depth,table,x,y,z
1,593,0,0,0,1,0,1,0,0,0,0,0,0,-1.0305615150279983,0.25779643874176256,0.6748777150289074,-1.2316534703517013,-1.278660851226794,-1.2186645195810761
3,758,0,0,1,0,0,1,0,0,0,0,0,0,-1.009303926344039,-0.09309659175939355,-0.6521294887085057,-1.2137513518885845,-1.1974764069025414,-1.204215333882776
2,2886,0,0,1,0,0,0,1,0,0,0,0,0,-0.13774279030170655,-0.233453803959858,-0.6521294887085057,0.05729905899267204,0.07441322084406997,0.03841463617101753
3,1619,0,0,0,1,0,0,0,1,0,0,0,0,-0.6054097413488118,-0.233453803959858,0.23254198044976965,-0.5334708502901657,-0.5750623337499445,-0.5684511631575793
3,1749,0,0,0,0,1,1,0,0,0,0,0,0,-0.5841521526648524,0.749046681443378,0.23254198044976965,-0.5513729687532816,-0.5299598646809158,-0.4528576775711798
1,5318,0,0,0,1,0,0,0,0,1,0,0,0,1.1377125307358533,-1.7773831381649419,2.0018849187663204,1.3373005291054865,1.2921798857078481,1.049857635052012
1,644,0,0,1,0,0,0,1,0,0,0,0,0,-0.8392432168723644,0.6086894692429187,-1.536800957866781,-0.9362685157102824,-0.9178410986745633,-0.857434877123578
2,15007,0,0,0,1,0,0,0,0,0,0,1,0,2.7745468594007217,-0.16327519785962577,-0.20979375412936802,2.2592596299559755,2.2393317361574536,2.205792490916006
5,599,0,0,1,0,0,0,0,1,0,0,0,0,-1.136849458447795,-0.09309659175939355,-0.20979375412936802,-1.4733320696037708,-1.468091221316715,-1.4643006764521749
2,1261,0,0,0,0,1,0,0,0,1,0,0,0,-0.6054097413488118,0.9595824997440747,-0.6521294887085057,-0.5782261464479562,-0.511918877053304,-0.43840849187288017
1,855,0,0,0,1,0,1,0,0,0,0,0,0,-0.8392432168723644,-0.44398962226054967,0.23254198044976965,-0.8646600418578171,-0.8998001110469513,-0.9152316199167778
6,15185,0,0,1,0,0,0,1,0,0,0,0,0,0.8613638778443818,-1.1457756832628618,1.5595491841871827,0.9882092190747191,1.066667540362704,0.8620182209741131
3,1413,0,0,1,0,0,0,1,0,0,0,0,0,-0.6054097413488118,-0.6545254405612463,-0.6521294887085057,-0.4887155541323751,-0.4668164079842753,-0.5395527917609794
4,1076,0,0,1,0,0,0,0,1,0,0,0,0,-0.8179856281884051,0.6788680753431509,-1.0944652232876433,-0.8557089826262592,-0.8907796172331458,-0.7996381343303783
1,4904,0,0,0,0,1,1,0,0,0,0,0,0,0.47872728153311406,-0.5843468344610141,1.5595491841871827,0.6659710867386257,0.7238887754380853,0.6163820641030144
2,1220,0,1,0,0,0,0,0,0,1,0,0,0,-0.6054097413488118,1.310475530245231,-1.0944652232876433,-0.6229814426057468,-0.602123815191362,-0.46730686326948
7,715,0,0,1,0,0,0,0,0,0,0,1,0,-0.9455311602921611,-0.16327519785962577,-1.0944652232876433,-1.070534404183654,-1.0441280120678436,-1.0597234768997772
2,4304,0,0,0,1,0,1,0,0,0,0,0,0,0.22363621732560213,-0.3738110161603174,1.117213449608045,0.41534142825499815,0.3720895166996601,0.3418475358353159
4,1778,0,0,1,0,0,0,0,1,0,0,0,0,-0.5841521526648524,0.398153650942222,-1.0944652232876433,-0.5066176725954911,-0.4668164079842753,-0.43840849187288017
3,3658,1,0,0,0,0,0,0,0,0,1,0,0,0.351181749429358,4.959763047457251,-0.6521294887085057,0.34373295440253293,0.22776161567876863,0.9053657780690132
6,2772,0,0,1,0,0,0,0,1,0,0,0,0,-0.4566066205610965,-0.022917985659161342,-0.6521294887085057,-0.3544496656590026,-0.322488506963383,-0.3372641919847809
2,2975,0,0,0,1,0,0,0,0,1,0,0,0,0.07483309653788668,-0.09309659175939355,0.6748777150289074,0.26317342131850896,0.2367821094925742,0.24070323594721668
4,647,0,0,0,0,1,0,0,0,0,0,0,1,-0.8179856281884051,-0.6545254405612463,1.5595491841871827,-0.9004642787840498,-0.8456771481641171,-0.9296808056150775
4,8633,0,0,0,0,1,0,0,0,1,0,0,0,0.9038790552123005,0.32797504484199475,0.23254198044976965,0.916600745222254,0.976462602224646,0.9920608922588122
1,16970,0,0,0,1,0,0,0,0,0,0,1,0,4.6877298409570605,-0.7247040466614736,0.6748777150289074,3.1991208492695815,3.078237660841389,2.986048518624202
5,1030,0,0,0,0,1,1,0,0,0,0,0,0,-0.881758394240283,1.4508327424456904,-0.20979375412936802,-1.0347301672574214,-1.0080460368126205,-0.8718840628218777
1,4974,0,0,0,1,0,0,1,0,0,0,0,0,0.4999848702170734,0.1876178326415303,0.6748777150289074,0.6838732052017423,0.6246633434862217,0.6741788068962142
3,6854,0,0,0,1,0,0,1,0,0,0,0,0,0.47872728153311406,0.25779643874176256,-2.4214724270250563,0.7375795605910909,0.6878068001828622,0.7464247353877136
2,6674,0,0,1,0,0,0,1,0,0,0,0,0,0.7125607570566664,-0.022917985659161342,-0.20979375412936802,0.8270901529066728,0.976462602224646,0.8909165923707136
4,7768,0,0,0,0,1,0,1,0,0,0,0,0,0.5850152249529108,0.1876178326415303,1.117213449608045,0.6838732052017423,0.7689912445071139,0.7464247353877136
6,740,0,0,1,0,0,0,0,0,0,1,0,0,-0.9667887489761203,0.32797504484199475,-1.536800957866781,-1.1152897003414446,-1.0802099873230666,-1.0597234768997772
2,4559,0,0,0,0,1,0,0,0,0,1,0,0,0.45746969284915473,0.749046681443378,0.23254198044976965,0.5675094351914866,0.5885813682309985,0.6741788068962142
1,1299,0,0,1,0,0,0,1,0,0,0,0,0,-0.5841521526648524,0.11743922654129811,-0.6521294887085057,-0.49766661336393303,-0.48485739561188645,-0.4817560489677796
5,2387,0,0,0,1,0,1,0,0,0,0,0,0,-0.6054097413488118,-0.6545254405612463,1.117213449608045,-0.4439602579745837,-0.5299598646809158,-0.5540019774592797
1,617,0,1,0,0,0,1,0,0,0,0,0,0,-0.7967280395044457,-0.7247040466614736,1.5595491841871827,-0.8467579233947005,-0.8005746790950885,-0.8863332485201779
4,854,0,0,0,1,0,0,0,0,1,0,0,0,-0.9880463376600797,0.398153650942222,0.23254198044976965,-1.1421428780361194,-1.188455913088736,-1.117520219692977
3,3776,0,0,0,0,1,0,0,0,1,0,0,0,0.24489380600956145,0.6788680753431509,2.4442206533454582,0.2900265990131836,0.24580260330637976,0.3562967215336155
4,9077,0,0,1,0,0,0,0,1,0,0,0,0,0.45746969284915473,0.32797504484199475,-0.6521294887085057,0.6033136721177191,0.6607453187414447,0.6741788068962142
3,3835,0,1,0,0,0,0,0,0,0,0,0,1,0.43621210416519535,0.1876178326415303,1.5595491841871827,0.5675094351914866,0.6517248249276392,0.6308312498013147
3,673,0,0,1,0,0,0,1,0,0,0,0,0,-1.0518191037119577,0.04726062044106589,-1.0944652232876433,-1.2585066480463751,-1.260619863599182,-1.233113705279376
2,1838,0,0,0,1,0,0,0,0,0,0,0,1,0.011060330486008872,-0.233453803959858,-0.20979375412936802,0.22736918439227716,0.20070013423735114,0.1829064931540169
2,15762,1,0,0,0,0,0,0,0,0,1,0,0,2.561970972561128,2.7140476522498505,0.23254198044976965,1.9638746753145568,1.8334095145361933,2.335835162200706
1,3763,0,0,1,0,0,0,0,0,0,1,0,0,0.6913031683727076,-0.233453803959858,-0.6521294887085057,0.8628943898329055,0.8411551950175601,0.818670663879213
4,2141,0,0,1,0,0,0,0,0,1,0,0,0,-0.37157626582525916,0.04726062044106589,-0.20979375412936802,-0.22913483641718885,-0.20522208738390824,-0.20722152070008112
3,1061,0,0,1,0,0,0,0,0,1,0,0,0,-0.8179856281884051,0.25779643874176256,-0.20979375412936802,-0.8467579233947005,-0.9088206048607578,-0.8429856914252778
3,362,0,0,0,0,1,0,1,0,0,0,0,0,-1.1793646358157137,-0.6545254405612463,-0.6521294887085057,-1.5270384249931201,-1.5222141841995491,-1.565444976340274
3,5653,0,0,1,0,0,0,0,0,0,0,0,1,0.8826214665283412,0.25779643874176256,-0.20979375412936802,0.9703071006116024,0.9854830960384523,1.0065100779571132
3,7236,0,1,0,0,0,0,0,0,0,0,1,0,1.0951973533679347,0.5385108631426865,-0.6521294887085057,1.1672304037058823,1.1298109970593446,1.2232478634316113
0,3584,0,0,1,0,0,0,1,0,0,0,0,0,0.43621210416519535,0.04726062044106589,-0.6521294887085057,0.630166849812393,0.5885813682309985,0.6163820641030144
6,764,0,0,1,0,0,0,0,0,1,0,0,0,-1.0518191037119577,-0.022917985659161342,-0.20979375412936802,-1.2674577072779338,-1.242578875971571,-1.2475628909776761
2,4959,0,0,0,1,0,0,0,0,0,0,1,0,0.7550759344245851,-1.496668713764018,0.23254198044976965,1.015062396769394,0.9854830960384523,0.7897722924826137
1,16389,0,0,0,0,1,0,0,0,1,0,0,0,2.6470013272969655,-1.2861328954633262,0.23254198044976965,2.2682106891875335,2.3295366742955106,2.061300633933007
2,4165,0,0,0,0,1,0,1,0,0,0,0,0,0.22363621732560213,-0.30363241006009023,-0.20979375412936802,0.4600967244127887,0.5073969239067468,0.44299183572341516
1,1426,0,0,0,0,1,0,1,0,0,0,0,0,-0.37157626582525916,1.1701183180447665,-0.6521294887085057,-0.29179225103809536,-0.2503245564529369,-0.13497559220858174
6,862,0,0,1,0,0,0,1,0,0,0,0,0,-1.0518191037119577,0.32797504484199475,-0.20979375412936802,-1.2943108849726077,-1.278660851226794,-1.2475628909776761
5,642,0,0,1,0,0,0,0,1,0,0,0,0,-1.0943342810798762,-0.44398962226054967,-0.20979375412936802,-1.348017240361957,-1.3237633202958226,-1.3631563765640755
6,9691,0,0,1,0,0,0,0,0,1,0,0,0,0.4999848702170734,-0.16327519785962577,-0.20979375412936802,0.6659710867386257,0.7148682816242788,0.6597296211979146
7,5758,0,0,1,0,0,0,0,0,0,1,0,0,0.2661513946935208,0.5385108631426865,-1.0944652232876433,0.4690477836443467,0.5164174177205524,0.5585853213098148
1,1141,0,0,0,1,0,0,1,0,0,0,0,0,-0.562894563980893,-0.865061258861938,1.117213449608045,-0.46186237643770045,-0.4397549265428578,-0.5395527917609794
2,1944,1,0,0,0,0,0,0,1,0,0,0,0,-0.5416369752969337,2.1526188034480027,0.6748777150289074,-0.5513729687532816,-0.6111443090051676,-0.35171337768308053
4,7812,0,0,0,1,0,1,0,0,0,0,0,0,0.43621210416519535,0.6788680753431509,-1.536800957866781,0.5854115536546025,0.5615198867895811,0.6597296211979146
4,17904,0,0,0,1,0,0,0,0,1,0,0,0,2.009273666778186,-0.022917985659161342,0.23254198044976965,1.838559846072743,1.7702660578395535,1.786766105665308
2,571,0,0,1,0,0,1,0,0,0,0,0,0,-1.0305615150279983,0.46833225704245424,-0.6521294887085057,-1.2674577072779338,-1.242578875971571,-1.204215333882776
2,4504,0,1,0,0,0,0,0,0,1,0,0,0,0.45746969284915473,1.4508327424456904,-0.6521294887085057,0.531705198265254,0.579560874417193,0.7464247353877136
5,2093,0,0,1,0,0,0,0,1,0,0,0,0,-0.6054097413488118,0.46833225704245424,-0.20979375412936802,-0.5782261464479562,-0.548000852308527,-0.5106544203643795
5,599,0,0,1,0,0,1,0,0,0,0,0,0,-1.136849458447795,0.5385108631426865,-0.6521294887085057,-1.4733320696037708,-1.4590707275029087,-1.406503933658975
3,1435,1,0,0,0,0,0,0,0,0,0,0,1,-0.18025796766962526,2.2227974095482397,-1.536800957866781,-0.08591788871225842,-0.17816060594249072,0.12510975036081717
4,1999,0,0,0,1,0,0,0,0,1,0,0,0,-0.499121797929015,-0.5141682283607819,1.117213449608045,-0.30074331026965406,-0.36759097603241164,-0.3806117490796804
1,3749,0,0,1,0,0,0,0,1,0,0,0,0,0.4999848702170734,0.11743922654129811,-0.6521294887085057,0.719677442127975,0.6878068001828622,0.7175263639911144
3,828,0,0,1,0,0,0,0,1,0,0,0,0,-1.009303926344039,0.5385108631426865,-0.6521294887085057,-1.2048002926570265,-1.2335583821577645,-1.1608677767878766
2,6224,0,0,0,0,1,0,1,0,0,0,0,0,0.542500047584992,-1.4264901076637857,-0.20979375412936802,0.8091880344435561,0.8862576640865887,0.6452804354996143
2,527,0,0,0,1,0,0,0,0,0,0,0,1,-0.9242735716082017,-0.09309659175939355,1.117213449608045,-1.0257791080258636,-1.0711894935092612,-1.045274291201477
1,4416,0,0,0,0,1,0,0,1,0,0,0,0,0.45746969284915473,0.46833225704245424,0.23254198044976965,0.5764604944230445,0.615642849672416,0.6597296211979146
2,1238,1,0,0,0,0,1,0,0,0,0,0,0,-0.6266673300327711,2.012261591247538,1.5595491841871827,-0.6050793241426309,-0.7013492471432249,-0.43840849187288017
4,1079,0,0,1,0,0,0,1,0,0,0,0,0,-0.8179856281884051,0.6788680753431509,-0.20979375412936802,-0.9004642787840498,-0.8727386296055346,-0.8140873200286779
5,878,0,0,1,0,0,0,0,0,1,0,0,0,-1.0518191037119577,0.32797504484199475,-1.0944652232876433,-1.249555588814817,-1.2967018388544052,-1.233113705279376
3,1609,0,0,1,0,0,0,1,0,0,0,0,0,-0.5416369752969337,-0.022917985659161342,-1.0944652232876433,-0.4439602579745837,-0.47583690179808086,-0.4528576775711798
1,9359,0,0,1,0,0,0,0,0,1,0,0,0,1.584121893098999,-0.022917985659161342,-0.6521294887085057,1.5073706545050916,1.5447537124944095,1.51223157739761
1,4672,0,0,0,1,0,1,0,0,0,0,0,0,0.45746969284915473,-2.408990593067027,0.6748777150289074,0.8449922713697887,0.8140937135761426,0.500788578516615
1,4044,0,0,1,0,0,1,0,0,0,0,0,0,0.47872728153311406,0.5385108631426865,-0.20979375412936802,0.630166849812393,0.5885813682309985,0.6741788068962142
3,852,0,0,0,1,0,1,0,0,0,0,0,0,-0.9242735716082017,-0.5141682283607819,0.6748777150289074,-1.0347301672574214,-1.0080460368126205,-1.0597234768997772
3,1107,0,0,1,0,0,0,0,1,0,0,0,0,-0.8179856281884051,0.11743922654129811,-0.6521294887085057,-0.8646600418578171,-0.8907796172331458,-0.857434877123578
5,449,0,0,0,0,1,0,0,0,0,1,0,0,-1.1793646358157137,-0.30363241006009023,-0.20979375412936802,-1.535989484224678,-1.5222141841995491,-1.5509957906419745
3,621,0,0,1,0,0,0,1,0,0,0,0,0,-1.0518191037119577,-0.022917985659161342,0.23254198044976965,-1.3032619442041664,-1.2967018388544052,-1.2909104480725757
1,3846,0,0,0,1,0,0,0,1,0,0,0,0,0.45746969284915473,-0.022917985659161342,0.23254198044976965,0.6570200275070677,0.615642849672416,0.6308312498013147
1,4426,0,0,0,1,0,0,0,0,1,0,0,0,0.9251366438962599,0.749046681443378,0.6748777150289074,0.9255518044538119,0.8952781579003942,1.0065100779571132
3,3431,0,0,0,1,0,0,0,0,0,0,1,0,0.22363621732560213,-1.3563115015635585,1.5595491841871827,0.442194605949672,0.3630690228858546,0.22625405024891643
5,705,0,0,1,0,0,0,1,0,0,0,0,0,-1.1581070471317543,-0.022917985659161342,-0.6521294887085057,-1.5001852472984454,-1.4951527027581317,-1.4931990478487747
1,13833,0,0,0,1,0,0,0,0,0,0,1,0,2.583228561245087,0.6086894692429187,-0.6521294887085057,2.1249937414826032,2.0499013660675316,2.1768941195194067
3,850,0,0,0,0,1,1,0,0,0,0,0,0,-0.8392432168723644,0.398153650942222,1.117213449608045,-0.9541706341733983,-0.9449025801159808,-0.9007824342184776
2,1415,0,0,0,0,1,1,0,0,0,0,0,0,-0.562894563980893,-1.8475617442651742,0.6748777150289074,-0.4081560210483519,-0.3585704822186061,-0.5829003488558795
2,2048,0,0,0,0,1,0,0,0,0,1,0,0,-0.20151555635358462,0.1876178326415303,1.117213449608045,-0.06801577024914171,-0.02481221110779287,-0.01938210662218223
3,2553,0,0,0,0,1,0,1,0,0,0,0,0,-0.20151555635358462,0.749046681443378,-0.20979375412936802,-0.05906471101758375,-0.04285319873540481,0.03841463617101753
7,1185,0,0,1,0,0,0,0,0,0,1,0,0,-0.754212862136527,-0.16327519785962577,-0.6521294887085057,-0.7482962718475613,-0.7193902347708367,-0.7418413915371785
4,664,0,0,1,0,0,0,0,0,0,0,0,1,-0.7967280395044457,-0.233453803959858,-1.0944652232876433,-0.8020026272369098,-0.791554185281283,-0.8140873200286779
1,1169,0,0,0,1,0,0,1,0,0,0,0,0,-0.35031867714129983,-1.9879189564656385,0.6748777150289074,-0.07696682948070045,-0.11501714924585095,-0.32281500628648063
4,8205,0,0,0,1,0,0,0,0,0,0,0,1,1.5628643044150399,-1.1457756832628618,0.6748777150289074,1.5968812468206728,1.5718151939358262,1.3966380918112105
6,801,0,0,1,0,0,0,0,1,0,0,0,0,-1.0305615150279983,0.11743922654129811,-1.0944652232876433,-1.2137513518885845,-1.1794354192749303,-1.1753169624861761
7,11705,0,0,1,0,0,0,0,0,1,0,0,0,0.9676518212641786,-0.7948826527617058,-0.20979375412936802,1.113524048316533,1.1388314908731503,1.0065100779571132
2,6566,0,0,0,0,1,0,0,0,0,1,0,0,0.8826214665283412,1.2402969241449986,1.117213449608045,0.8270901529066728,0.7960527259485314,0.9776117065605127
2,694,0,0,1,0,0,0,1,0,0,0,0,0,-0.8392432168723644,0.46833225704245424,-1.536800957866781,-0.9004642787840498,-0.8907796172331458,-0.8429856914252778
4,17553,0,0,1,0,0,0,0,0,0,1,0,0,2.3281374970375754,-0.09309659175939355,-0.6521294887085057,1.9638746753145568,2.004798896998503,1.9601563340449073
2,2514,0,0,1,0,0,0,0,1,0,0,0,0,-0.1590003789856659,0.46833225704245424,-0.20979375412936802,-0.014309414859793186,0.011269764147430202,0.052863821869317144
3,680,0,0,0,1,0,0,1,0,0,0,0,0,-1.0305615150279983,-1.0054184710624023,0.23254198044976965,-1.2137513518885845,-1.1794354192749303,-1.276461262374276
3,3431,0,0,1,0,0,0,1,0,0,0,0,0,-0.07397002424982851,0.25779643874176256,-0.6521294887085057,0.09310329591890465,0.12853618372690498,0.1395589360591168
3,15385,0,1,0,0,0,0,1,0,0,0,0,0,1.9242433120423483,1.661368560746382,1.117213449608045,1.5252727729682076,1.616917663004855,1.8156644770619084
2,576,0,0,0,1,0,0,0,1,0,0,0,0,-0.9242735716082017,-1.0755970771626298,0.23254198044976965,-1.0078769895627475,-0.9900050491850094,-1.0886218482963772
3,1281,0,0,1,0,0,0,0,0,0,0,1,0,-0.5203793866129743,-0.09309659175939355,-1.0944652232876433,-0.4081560210483519,-0.39465245747382915,-0.40951012047628027
2,1016,0,0,1,0,0,0,0,1,0,0,0,0,-0.7754704508204864,-0.022917985659161342,-1.536800957866781,-0.7393452126160026,-0.7825336914674765,-0.7562905772354788
4,720,0,0,0,1,0,0,0,0,0,1,0,0,-1.009303926344039,0.749046681443378,0.23254198044976965,-1.2137513518885845,-1.242578875971571,-1.1464185910895761
2,608,0,0,0,0,1,1,0,0,0,0,0,0,-0.9880463376600797,0.749046681443378,-0.6521294887085057,-1.1958492334254687,-1.1704149254611247,-1.1030710339946768
5,878,0,0,0,1,0,0,0,0,1,0,0,0,-1.0518191037119577,-0.09309659175939355,1.117213449608045,-1.3032619442041664,-1.3418043079234339,-1.3198088194691755
3,3283,0,1,0,0,0,0,0,1,0,0,0,0,0.011060330486008872,-0.865061258861938,2.1345856391400604,0.2184181251607184,0.25482309712018536,0.12510975036081717
2,904,0,1,0,0,0,0,0,1,0,0,0,0,-0.8179856281884051,1.380654136345463,0.23254198044976965,-0.882562160320933,-0.9178410986745633,-0.7562905772354788
2,465,0,0,0,1,0,0,0,0,0,0,0,1,-1.0305615150279983,0.6788680753431509,0.6748777150289074,-1.2585066480463751,-1.2967018388544052,-1.204215333882776
3,11605,0,0,1,0,0,0,0,0,0,1,0,0,1.9242433120423483,0.398153650942222,-0.20979375412936802,1.7490492537571611,1.7341840825843304,1.8012152913636088
3,1438,0,0,0,1,0,0,0,0,1,0,0,0,-0.6054097413488118,-0.3738110161603174,1.117213449608045,-0.5424219095217236,-0.5028983832394984,-0.5540019774592797
2,12490,0,1,0,0,0,0,1,0,0,0,0,0,1.5203491270471212,1.310475530245231,-0.6521294887085057,1.4447132398841844,1.3553233424044886,1.5844775058891094
1,18090,0,0,0,0,1,0,0,0,0,0,1,0,3.6461079954430535,0.398153650942222,-0.20979375412936802,2.6531062361445334,2.735458895916769,2.754861547451404
2,5544,0,0,0,1,0,0,0,0,0,1,0,0,0.6487879910047888,-1.496668713764018,0.23254198044976965,0.9524049821484866,0.9133191455280062,0.7175263639911144
5,354,0,0,0,0,1,0,0,0,1,0,0,0,-1.200622224499673,-0.9352398649621702,0.23254198044976965,-1.5717937211509103,-1.5492756656409667,-1.6232417191334738
3,1018,0,0,0,1,0,0,0,1,0,0,0,0,-0.754212862136527,-0.44398962226054967,2.0018849187663204,-0.6677367387635373,-0.7284107285846424,-0.727392205838879
4,435,0,1,0,0,0,0,0,1,0,0,0,0,-1.1581070471317543,1.310475530245231,-0.20979375412936802,-1.535989484224678,-1.5222141841995491,-1.406503933658975
1,3376,0,0,0,1,0,0,0,0,1,0,0,0,0.24489380600956145,-0.9352398649621702,1.5595491841871827,0.49590096133902134,0.4352329733963007,0.3418475358353159
3,16896,0,0,0,1,0,0,0,0,0,0,1,0,2.6682589159809247,-0.6545254405612463,0.23254198044976965,2.2682106891875335,2.2212907485298405,2.1190973767262067
3,784,0,0,0,0,1,0,0,0,0,0,0,1,-0.8179856281884051,1.1701183180447665,-0.6521294887085057,-0.891513219552491,-0.9268615924883689,-0.785188948632078
2,4466,0,0,1,0,0,0,0,0,0,0,1,0,0.542500047584992,0.6086894692429187,-0.6521294887085057,0.6480689682755097,0.7238887754380853,0.7608739210860133
5,2788,0,0,1,0,0,0,0,0,0,0,1,0,-0.07397002424982851,0.04726062044106589,-0.6521294887085057,0.11100541438202056,0.12853618372690498,0.12510975036081717
5,2087,0,0,0,1,0,1,0,0,0,0,0,0,-0.6054097413488118,-0.09309659175939355,0.6748777150289074,-0.5424219095217236,-0.5840828275637501,-0.5684511631575793
1,4578,0,0,0,1,0,0,0,0,0,1,0,0,0.6275304023208295,-0.022917985659161342,1.117213449608045,0.7733837975173234,0.7599707506933083,0.7608739210860133
3,9552,0,0,0,0,1,0,0,0,0,1,0,0,1.4778339496792026,0.6788680753431509,1.117213449608045,1.3552026475686032,1.427487292914934,1.4833332060010096
3,746,0,0,0,0,1,0,0,0,0,0,0,1,-0.8605008055563237,1.0999397119445342,-0.6521294887085057,-0.981023811868073,-1.017066530626427,-0.8863332485201779
3,625,0,0,0,0,1,0,0,1,0,0,0,0,-1.0305615150279983,-0.16327519785962577,-0.6521294887085057,-1.240604529583259,-1.188455913088736,-1.2186645195810761
3,603,0,1,0,0,0,0,1,0,0,0,0,0,-1.0518191037119577,-1.4264901076637857,2.4442206533454582,-1.2585066480463751,-1.242578875971571,-1.3631563765640755
3,2776,0,0,1,0,0,0,1,0,0,0,0,0,-0.18025796766962526,0.32797504484199475,-0.20979375412936802,0.05729905899267204,-0.09697616161823902,0.023965450472717267
3,1874,0,0,1,0,0,0,0,0,0,0,0,1,-0.20151555635358462,0.04726062044106589,-1.9791366924459186,0.0035927036033235175,0.029310751775041336,0.023965450472717267
2,11110,0,0,1,0,0,0,0,0,0,0,1,0,1.6691522478348366,-0.022917985659161342,-0.6521294887085057,1.5610770098944402,1.5988766753772437,1.5700283201908098
2,1401,0,0,0,0,1,0,0,1,0,0,0,0,-0.4566066205610965,-1.2861328954633262,0.23254198044976965,-0.3365475471958867,-0.2954270255219655,-0.4528576775711798
1,1167,0,0,0,0,1,1,0,0,0,0,0,0,-0.6266673300327711,0.11743922654129811,-0.6521294887085057,-0.5692750872163983,-0.5299598646809158,-0.5395527917609794
1,659,0,0,1,0,0,0,0,0,1,0,0,0,-0.8179856281884051,0.25779643874176256,-1.7137352516984354,-0.8736111010893751,-0.8456771481641171,-0.8285365057269782
